1.1;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95
0;313.36;313.48;313.84;314.45;315.31;316.42;317.8;319.45;321.38;323.62;326.19;329.11;332.35;335.91;339.74;343.86;348.25;352.93;357.87;363.11
500;310.11;310.23;310.6;311.2;312.05;313.15;314.52;316.15;318.07;320.29;322.83;325.71;328.92;332.43;336.23;340.3;344.65;349.28;354.17;359.35
1000;306.87;306.99;307.35;307.95;308.79;309.88;311.23;312.85;314.75;316.95;319.47;322.32;325.49;328.96;332.71;336.74;341.05;345.62;350.47;355.59
1500;303.62;303.74;304.09;304.69;305.53;306.61;307.95;309.55;311.43;313.61;316.11;318.93;322.06;325.49;329.2;333.18;337.44;341.97;346.76;351.83
2000;300.37;300.49;300.84;301.43;302.26;303.33;304.66;306.25;308.12;310.28;312.75;315.55;318.64;322.03;325.68;329.62;333.83;338.31;343.05;348.06
2500;297.1;297.21;297.57;298.15;298.98;300.05;301.37;302.95;304.8;306.94;309.39;312.16;315.23;318.57;322.18;326.06;330.22;334.64;339.34;344.29
3000;293.82;293.93;294.28;294.87;295.69;296.75;298.07;299.64;301.48;303.6;306.04;308.78;311.81;315.11;318.67;322.5;326.61;330.98;335.62;340.52
3500;290.54;290.65;291;291.58;292.39;293.45;294.75;296.31;298.14;300.26;302.68;305.39;308.39;311.65;315.17;318.95;323;327.32;331.9;336.75
4000;287.25;287.36;287.7;288.28;289.09;290.14;291.43;292.98;294.8;296.9;299.31;302;304.97;308.19;311.67;315.41;319.4;323.66;328.18;332.97
4500;283.95;284.06;284.4;284.98;285.78;286.82;288.1;289.64;291.45;293.53;295.92;298.6;301.54;304.73;308.17;311.86;315.81;320;324.46;329.19
5000;280.65;280.76;281.1;281.67;282.46;283.5;284.77;286.3;288.09;290.16;292.54;295.18;298.1;301.26;304.67;308.31;312.21;316.36;320.75;325.41
5500;277.34;277.45;277.79;278.35;279.14;280.17;281.43;282.95;284.73;286.79;289.14;291.76;294.65;297.78;301.16;304.76;308.61;312.71;317.05;321.64
6000;274.02;274.13;274.47;275.02;275.81;276.83;278.09;279.59;281.36;283.4;285.74;288.33;291.19;294.29;297.63;301.21;305.01;309.06;313.35;317.88
6500;270.7;270.81;271.14;271.69;272.47;273.48;274.73;276.23;277.98;280.01;282.32;284.9;287.72;290.79;294.09;297.64;301.41;305.41;309.64;314.11
7000;267.41;267.51;267.84;268.38;269.14;270.13;271.37;272.85;274.6;276.61;278.9;281.45;284.25;287.28;290.55;294.05;297.79;301.75;305.93;310.35
7500;264.12;264.23;264.55;265.08;265.83;266.81;268.02;269.47;271.2;273.2;275.47;278;280.76;283.77;287;290.46;294.16;298.08;302.22;306.59
8000;260.84;260.94;261.26;261.78;262.53;263.49;264.69;266.13;267.82;269.78;272.03;274.53;277.27;280.24;283.44;286.86;290.51;294.39;298.5;302.81
8500;257.55;257.65;257.96;258.49;259.22;260.18;261.36;262.79;264.46;266.4;268.59;271.05;273.76;276.7;279.87;283.25;286.87;290.7;294.76;299.03
9000;254.26;254.36;254.67;255.19;255.92;256.86;258.03;259.44;261.1;263.02;265.18;267.59;270.25;273.15;276.28;279.63;283.21;287;291.01;295.23
9500;250.97;251.08;251.38;251.89;252.61;253.55;254.71;256.1;257.74;259.64;261.77;264.15;266.76;269.59;272.69;276;279.54;283.28;287.25;291.43
10000;247.68;247.78;248.09;248.59;249.3;250.23;251.38;252.75;254.38;256.25;258.36;260.71;263.28;266.07;269.09;272.36;275.85;279.56;283.48;287.61
10500;244.4;244.5;244.79;245.29;246;246.91;248.05;249.41;251.01;252.87;254.95;257.26;259.8;262.55;265.52;268.72;272.16;275.83;279.7;283.78
11000;241.11;241.2;241.5;241.99;242.69;243.59;244.72;246.06;247.65;249.48;251.53;253.82;256.32;259.03;261.96;265.11;268.47;272.08;275.91;279.94
11500;241.11;241.21;241.5;241.99;242.69;243.6;244.72;246.07;247.65;249.48;251.54;253.82;256.32;259.03;261.96;265.11;268.47;272.08;275.91;279.95
12000;241.11;241.21;241.5;242;242.69;243.6;244.72;246.07;247.66;249.48;251.54;253.82;256.32;259.04;261.97;265.11;268.47;272.08;275.91;279.95
12500;241.11;241.21;241.51;242;242.7;243.6;244.73;246.07;247.66;249.49;251.54;253.83;256.33;259.04;261.97;265.12;268.48;272.09;275.92;279.95
13000;241.12;241.21;241.51;242;242.7;243.61;244.73;246.08;247.66;249.49;251.55;253.83;256.33;259.04;261.97;265.12;268.48;272.09;275.92;279.96
13500;241.12;241.22;241.51;242.01;242.7;243.61;244.73;246.08;247.67;249.49;251.55;253.83;256.33;259.05;261.98;265.12;268.48;272.09;275.92;279.96
